Jahrgang,Ausgabe,nr_in_issue,Datum,Artikeltitel,Untertitel,Schlagworte,Text,URL,Autoren,Month
1949,51,2,1949-12-14,Panorama,,,,https://www.spiegel.de/politik/panorama-a-49ed4074-0002-0001-0000-000044439275?context=issue,,12
1949,51,3,1949-12-14,Signal,,,"Die Demokrateninsel Westberlin soll von Pieck und Grotewohls Jugend im Sturm genommen werden. Eine Woche vor Pfingsten 1950 beginnt in allen Ländern der Ostdemokratie der »Marsch nach Berlin«. 600000 FDJler von 17 bis 25 Jahren werden das »Signal des nationalen Aufstandes« geben, erklärte der stellvertretende Ministerpräsident Walter Ulbricht in einem Referat vor Spitzenfunktionären der FDJ in Grünau. Ein Viertel der Teilnehmer am »Kinderkreuzzug« wird von der Eisenbahn bis kurz vor Berlin gefahren, um dann »im Gleichschritt in die Stadt einzumarschieren«. Von befreundeter Seite, versicherte Ulbricht, seien der FDJ ausreichende Geldmittel zur Verfügung gestellt worden. Auch die SMA hätte bereits Motorräder, Fahrräder und Uniformen in großer Menge zugesagt.",https://www.spiegel.de/politik/signal-a-d0e411ce-0002-0001-0000-000044439276?context=issue,,12
1949,51,4,1949-12-14,Abkehr,,,"Nach acht Jahren hat auch Australiens Labour-Regierung ihre Schuldigkeit getan. »Im Namen der australischen Labourpartei danke ich denen, die ihre Stimme für unsere Kandidaten (51 Sitze) abgaben. Ich gratuliere meinen Kollegen (Liberale und Landpartei 67 Sitze) zu ihrem ausgezeichneten Erfolg«, erklärte der bisherige Ministerpräsident Joseph B. Chiefley nach seiner Niederlage. Als einen der Gründe für die »Abkehr vom Sozialismus« nennen die konservativen Sieger »die Unzufriedenheit der Hausfrauen, denen die elenden Kürzungen und Kontrollen zu einer Belastung des täglichen Lebens geworden sind.« Churchills Tories nahmen die neue Labour-Niederlage (vgl. SPIEGEL Nr. 50) mit »großer Freude« zur Kenntnis.",https://www.spiegel.de/politik/abkehr-a-a7e32158-0002-0001-0000-000044439277?context=issue,,12
1949,51,5,1949-12-14,Protest,,,"Das französische Hohe Kommissariat und Saarlands Kultusministerium verfügten, daß die Homburger Studenten für die letzten Semester nach Frankreich übersiedeln sollen. Die Mehrzahl der betroffenen Scholaren weigerte sich bisher, die Anordnung zu befolgen. Vier Dozenten der Universität Homburg traten aus Protest zurück.",https://www.spiegel.de/politik/protest-a-375c3cc9-0002-0001-0000-000044439278?context=issue,,12
1949,51,6,1949-12-14,Bundesbrüder,,,"4852 westdeutsche und Berliner Journalisten gründeten am Wochenende in Berlin ihren Dachverband. Die Zahl der Erfaßten mußte erst errechnet werden. Der Deutsche Journalistenverband (DJV.) kennt keine Einzelmitglieder. Er ist, getreu dem westdeutschen Bundesvorbild, ein Bund von Landesverbänden, 12 an der Zahl. Zu ihrem Vorsitzenden wählten die Journalisten mit 55 von 110 Stimmen den SPD-Bundestagsabgeordneten Erich Klabunde, Hamburg. Die ostzonale Journalisten-Gewerkschaft unterbreitete den westdeutschen Bundesbrüdern schriftlich ihren Wunsch auf Wiederaufnahme eines Journalistengesprächs auf gesamtdeutscher Basis. Der westdeutsche Verband konnte während seiner Gründungsversammlung noch keine Antwort formulieren.",https://www.spiegel.de/politik/bundesbrueder-a-405b0c5f-0002-0001-0000-000044439279?context=issue,,12
1949,51,7,1949-12-14,Ordnung,,,"Die Referentin des ungarischen Unterrichtsministeriums, Martha Ligitt, schlug ein neues Kapitel sozialistischer Biologie auf. Die Referentin und Leiterin einer Mädchenschule in Budapest erklärte, der sowjetische Staat werde in Zukunft »nicht alles den Launen der Natur überlassen, sondern Ordnung schaffen im weiblichen Schoß.« In ihrem Programm fordert Martha Ligitt: »Wir erstreben die wissenschaftliche Menschzüchtung mit auserlesenen männlichen Edelexemplaren. Die bisherige natürliche Fortpflanzung ist eine nicht mehr zu verantwortende Materialverschwendung«. Die fortschrittliche Referentin ermahnt auch die Frauen, sich mit dieser neuen Ordnung abzufinden.",https://www.spiegel.de/politik/ordnung-a-be1fa834-0002-0001-0000-000044439280?context=issue,,12
1949,51,8,1949-12-14,Aufsatz,,,"Die Ostzonenjugend lernt wieder das Leben des Führers auswendig. Der Berliner Vorsitzende der Gesellschaft für deutsch-sowjetische Freundschaft, Paul Wengels, gab bekannt, daß alle Schulkinder der ostdeutschen Republik zu Stalins Geburtstag einen Schulaufsatz »Was uns unser Lehrer über Stalin erzählt hat«, schreiben müssen. Wengels betonte, an Hand der abgelieferten Aufsätze werde man sehr gut die Einstellung der Lehrer zur Sowjetunion kontrollieren können.",https://www.spiegel.de/politik/aufsatz-a-c91898a2-0002-0001-0000-000044439281?context=issue,,12
1949,51,9,1949-12-14,Häuptling,,,"Das Kreml-Geburtstagskind erwarten höchste Ehren. »Am 21. Dezember, dem 70. Geburtstag Marschall Stalins«, berichtet die kommunistische Jugendzeitung »Mlada Fronte«, »wird die 2663 Meter hohe Gerlsdorfer Spitze in der Hohen Tatra in Josef-Stalin-Gipfel umbenannt werden«. Radio Moskau meldete der Englisch sprechenden Welt, daß der Generalissimus zum »Ehrenhäuptling« indischer Stämme ernannt worden sei. Die Geburtstagsgeschenke (von der Stecknadel bis zum neuesten Traktor und vom Schlittschuh bis zur Lokomotive) rollen schon an. Für ihren Transport werden »mindestens eintausend Güterwagen« veranschlagt. Ein Teil rollt aus der Ostzone Deutschlands (s. Ausland »Hand an seine Taille"").",https://www.spiegel.de/politik/haeuptling-a-5011c918-0002-0001-0000-000044439282?context=issue,,12
1949,51,10,1949-12-14,Gericht,,,"Traitscho Kostoff steht unter dem Galgen. Im bulgarischen Hochverratsprozeß forderte Generalstaatsanwalt Georgieff für den ehemaligen stellvertretenden Ministerpräsident Kostoff und vier seiner Angeklagten den Tod durch den Strang. »Für Verräter wie diese kann es keine Gnade geben.« Kostoffs Verteidiger bedauerte, daß sein Mandant nicht bereits 1942 von der faschistischen Geheimpolizei hingerichtet worden sei. Er forderte seinen Klienten auf, »die bewiesenen Verbrechen zuzugeben«. In der Verhandlung wurde Kostoffs öffentlicher Widerruf seines in der Voruntersuchung abgelegten Geständnisses nicht mehr erwähnt.",https://www.spiegel.de/politik/gericht-a-2716f98e-0002-0001-0000-000044439283?context=issue,,12
1949,51,11,1949-12-14,Vorbehalt,,,"Die Sowjets kamen wegen schlechten Flugwetters um eine »eindrucksvolle Zeremonie«. Erst 48 Stunden nach der Unterzeichnung der »Genfer Kriegsrechtskonventionen von 1949« konnten die Delegierten der Sowjetunion, der Ukraine und Weißrußland den 45-Nationen-Beschluß akzeptieren: die Zivilbevölkerung und Verwundeten in Sicherheitszonen zu schützen, den freien Transport von Lebensmitteln und Medikamenten auch im Falle einer Handelsblockade zu gewährleisten und die Festnahme und Hinrichtung von Geiseln zu verbieten. Die USA, Kanada, Großbritannien und Holland behielten sich das Recht vor, gegen Zivilisten die Todesstrafe zu verhängen. Die Russen stellten die Bedingung, mit *) Vergl. »Internationales«, Seite 13 Kriegsverbrechern und Kriegsgefangenen nach eigenem Ermessen verfahren zu dürfen.",https://www.spiegel.de/politik/vorbehalt-a-b9726c2d-0002-0001-0000-000044439284?context=issue,,12
1949,51,12,1949-12-14,Geist,,,"Frank Buchmanns moralisches Aufrüstungsbuch »Für eine neue Welt« ist in deutscher Sprache erschienen. Amerikanische Papierfabriken spendeten das Papier. Ein danisches Schiff schaffte es von New York nach Rotterdam. Spesenfrei. Eine holländische Transport-Kompanie verlud es vom Dock zum Rheinfrachter. Ohne Gebühren. Ein Schweizer Rheindampfer schiffte es nach Ludwigshafen. Kostenlos. Die Deutsche Bundesbahn rollte es nach München. Unentgeltlich. 10000 Exemplare Caux-Geist druckte die Nymphenburger Verlagsanstalt als erste Rate. DM 8,50 das Stück.",https://www.spiegel.de/politik/geist-a-ce755cbb-0002-0001-0000-000044439285?context=issue,,12
1949,51,13,1949-12-14,Nerv,,,"Der Bürgerrat der Rheingemeinde Kleinkems bohrte den südbadischen Verwaltungsnerv an. Kleinkems brauchte einen neuen Brunnen. Freiburger Verwaltungsstellen schickten einen Experten der geologischen Landesanstalt. Der erkundete das Gelände und wies eine »geeignete Stelle« an. Die Kleinkemser bohrten und fanden nichts. Dann suchten sie sich selbst eine Bohrstelle und stießen auf Wasser. »Zwecks Auszahlung des staatlichen Bauzuschusses« machte der Bürgermeister später eine Eingabe an das südbadische Finanzministerium. Sein Antrag wurde mit der Begründung abgelehnt, die Gemeinde hätte den Brunnen an der vom Landesgeologen bezeichneten Stelle bauen müssen. Nachdem sie ihren eigenen Brunnen gegraben habe, müsse sie auch die Kosten allein tragen.",https://www.spiegel.de/politik/nerv-a-577c0d01-0002-0001-0000-000044439286?context=issue,,12
1949,51,14,1949-12-14,Demokratischer Uebereifer,,,"Das Amnestiegesetz soll spätestens Weihnachten perfekt sein.« Bundesjustizminister Thomas Dehler argumentierte mit Herz. Die Strafbefreiten sollen zum Friedensfest zumindest sich selbst wieder ein Wohlgefallen sein. Der Bundestag beschloß: Rechtskräftige Freiheitsstrafen bis zu sechs Monaten und daneben ausgesprochene Geldstrafen bis zu 5000 Mark, sowie rechtskräftige Geldstrafen, bei denen die Ersatzfreiheitsstrafe nicht mehr als sechs Monate beträgt, werden erlassen, soweit die Freiheitsstrafe noch nicht verbüßt oder die Geldstrafe noch nicht gezahlt ist. (§ 2, Abs. 1 des 14paragraphigen Werkes.) Karl Arnolds Bundesrat legte sein Veto ein. Ueber die steuerfreie Weihnachtsgratifikation in Höhe von 300 DM hatte der Bundesrat gar nicht verhandelt. Sie stand bei ihm nicht auf der Tagesordnung. Es gab Gründe gegen diese hohe Freigrenze. Es gab keinen vernünftigen Grund, nicht darüber zu verhandeln. Aber der Bundesrat bewies sein Vorhandensein. Er ignorierte, daß er sein Vetorecht dem Eifer Frankreichs verdankt, und daß die Mehrheit des deutschen Staatsvolks die Länderregierungen gern in Pension geben würde. Auch den Entscheid über die Amnestie vertagte der Bundesrat aus guten Gründen: politische Delikte, »aus demokratischem Uebereifer« seit 1945 begangen, dürften nicht amnestiert werden. Aber Hans Ehard hatte schon in der Sitzung davor demonstriert, wo der Hund wirklich begraben liegt. Er hatte den Anspruch Bayerns angemeldet, selbst zu amnestieren. Das bayrische Staatsvolk soll sich durch einen Hoheitsakt bemerkbar machen. Hans Ehard: »Eine Amnestie ist eine generelle Begnadigung. Für die Begnadigung ist das Land zuständig, dessen Gerichte das Urteil gefällt haben.« Thomas Dehler: »Das Recht, Straffreiheit zu gewähren, ist das Recht desjenigen, der das Strafrecht setzt.« Das Strafrecht setzt der Bund. Schleswig-Holsteins Innenminister Katz: »Wenn wir Länderamnestien hätten - das Land Hamburg hat keinen Zweifel daran gelassen, daß es eine Landesamnestie nicht erlassen würde - , hätten wir den Zustand, daß ein Mann, der in Schleswig-Holstein eingebrochen hat, freigelassen wird; wenn er dieselbe Straftat in Hamburg verübte, seine Strafe absitzen müßte. Das würde die Einheitlichkeit der Lebensverhältnisse (Artikel 72 des Grundgesetzes) außerordentlich stören.« Ergebnis: 25 zu 18 Stimmen gegen Hans Ehard. Der Bundesrat wandte sich dem Bewirtschaftungsende von entrahmter Frischmilch, Käse und Eiern zu. Der Bundestag begann seine Debatten. Abgeordneter Wahl, CDU: »Die Gründung der Bundesrepublik ist ein freudiger Anlaß. Es ist sicher richtig, daß man zu Beginn dieser neuen Aera alle diejenigen, die nur deshalb in den hinter uns liegenden apokalyptischen Jahren fehlten, weil die beispiellosen Schicksale des Volkes sie moralisch überbeansprucht haben, nun durch einen Straferlaß zur positiven Mitarbeit gewinnen will.« Ewers, DP: »Durch das Ausbleiben der seit einem Vierteljahr erwarteten Amnestie ist eine tiefe Störung unseres Rechtslebens eingetreten. Jeder gewissenhafte Anwalt hat bei unwichtigen, kleinen Straftaten - seiner Pflicht entsprechend, für seine Klienten zu sorgen - alles daransetzen müssen, um eine Hauptverhandlung und damit zunächst einmal eine Bestrafung, die ja ins Strafregister kommt, auch wenn sie nicht verbüßt wird, hintanzuhalten.« Euler, FDP: »An den Verzögerungen, die entstanden sind, waren gewisse Zuständigkeitsstreitigkeiten schuld, die für uns keine Substanz haben. Ein anderer Umstand ist die Schwerfälligkeit unserer gesetzgeberischen Maschinerie, wie sie nach dem Grundgesetz vorgesehen ist.« Thomas Dehler nach weiteren zweieinhalb Stunden Kompetenzbetrachtungen: »Ich habe eine bange Sorge ... Hat diese Aussprache etwas genützt? Ich habe das Gefühl, wir reden uns auseinander und reden den Parlamentarismus zu Tode.« Am 20. September ließ Konrad Adenauer beim Verlesen seiner Regierungserklärung alle kleineren Sünder guter Hoffnung werden. Am 19. Dezember will der Bundesrat seine Amnestiebedenken und seine Gratifikations-Einwände noch einmal erwägen. Am Weihnachtsbaum die Lichter brennen.",https://www.spiegel.de/politik/demokratischer-uebereifer-a-207b3d97-0002-0001-0000-000044439287?context=issue,,12
1949,51,15,1949-12-14,Am Samstag muß ich beichten,,,"Vierundzwanzig Monate gilbte Walter Menzels Verfassungsentwurf für Nordrhein-Westfalen in den Termin-Mappen des Düsseldorfer Mannesmann-Hauses. Am 5. Oktober 1947 waren seine 98 Artikel für das größte westdeutsche Bundesland den Parteien frisch offeriert worden. Mit zwölftägiger Diskussionsfrist. Dann sollte das ganz große Koalitionskabinett (damals noch mit den zwei KP-Ministern Paul und Renner) die »Anregungen« zu einem Regierungsentwurf zusammenbasteln. Daraus wurde zwei Jahre lang nichts. Obwohl Ministerpräsident Arnold noch am 15. November 47 Menzels Entwurf als »Sofort an den Herrn Präsidenten des Landtages« adressierte und den »sehr geehrten Herrn Kollegen« auf die Dringlichkeit hinwies. (""Die Verfassung als das richtungweisende Grundgesetz des Landes ist von besonderer Bedeutung. Es ist daher notwendig, daß die Diskussionen im Parlament und im Verfassungsausschuß in Gang gesetzt werden."") Bei dieser Chef-Instruktion blieb es. Zwei Jahre lang hüteten sich die beiden größten Parteien, sich über die Verfassung aus der Koalition zu zanken. Außerhalb des Parlaments der »Rhein-Preußen« ergriffen KP und Klerus das Wort zur Verfassung. Kabinettsmitglied Paul (KP, Wiederaufbau) verdammte Menzels Artikelmache. Kölns Erzbischof, die Kirchenfürsten von Aachen und Paderborn und der Kapitelvikar von Münster lehnten ebenfalls entrüstet ab und stießen ihre CDU-Schafe auf »dauernde Orientierungspunkte«. So war CDU-Landesvorsitzender Konrad Adenauer schon eingeübt, als er am 26. November im Theatersaal der Lohausener Persil-Werke den Bannstrahl der vorgesetzten Gewissens-Instanz weiterreichte. Den Schwiegersohn Karl Severings, eben Menzel, machte er national-madig (""Ich bedaure, daß Dr. Menzel über wichtige Punkte mit der Besatzungsmacht eine Aussprache gehalten hat""). Dann hielt er Freidenker Menzel vor, daß sein Entwurf »vom christlichen Geist nichts erkennen« lasse, daß er als Sozialist die Begriffe »Gemeineigentum« und »Gemeinwirtschaft« verwechsle. Im ganzen: »Die Arbeit ist blaß - aber rotblaß.« Unter Gelächter rief Adenauer, »man werde erwägen müssen, neben dem Landtag einen zweiten Willensträger zu schaffen und damit ein Gegengewicht«. Auf diese Bemerkung hatte fast keiner hingehört. Der zweite »Willensträger« nahm sich zwei Jahre Zeit. Er steht jetzt in der Verfassung von NRW als ein Neuigkeitskuriosum für föderalistische Staatsdenker. Name: Der Staatsrat. Artikel 44 bis 49 und »Mitwirkung bei der Gesetzgebung.« 30 Mitglieder, die über 40 sein müssen. Gewählt auf sechs Jahre (alle zwei Jahre scheidet ein Drittel durch Neuwahlen aus). Gewählt werden die Staatsräte, die weder Landtags- und Regierungsmitglieder sein dürfen von den »Landschaftsverbänden«. Was Landschaftsverbände sind, verschweigt der Entwurf. Für die Oeffentlichkeit unbekannt sind auch die vier oder fünf Mitglieder des »überparteilichen Verfassungskonvents«, die als Taufpaten dieses Willensträgers hinter den Polstertüren des Kabinetts wirkten. Ebenso geheim wie diese Namen waren die Sitzungen des Kabinetts, das den Entwurf bebrütete. Zuletzt am 29. November 49 von 11 Uhr vormittags bis Mitternacht. Die SPD-Minister suchten von Menzels Entwurf zu retten, was zu kompromisseln war. Wirtschafts-Erik Nölting, Arbeits-Halbfell und Wiederaufbau-Steinhoff besprachen rundenweise die hoffnungslose Lage. Die Dauersitzungen verliefen, wie der graue Geheimrat Katzenberger ausstreute, »in herzlichem Einvernehmen.« Nur einmal machte Kultusminister Christine Teusch nicht mit. Nach stundenlangen Debatten um einen Punkt, als alle Minister hofften, die Kollegin endlich herumzukriegen, lehnte sie definitiv ab: »Das kann ich nicht machen. Sie wollen berücksichtigen, meine Herren, daß ich am Samstag beichten muß.« Ihr Kabinettskollege Rudolf Amelunxen. (Zentrum, Soziales), über dessen anzügliche Witze sich die von Konrad Adenauer einst umgetaufte Tristine Keusch beim Oberkasseler Sonntags-Kirchgänger Arnold beschwerte, war auch eingeschwenkt. Mit Ausnahme des Staatsrats schluckte er den Regierungsentwurf. Bonns Bundeskanzler hat mit dem jetzt wieder aufgewärmten Verfassungsentwurf (das CDU-Memorandum wurde im September 49 eiligst von Dortmunds Rechtsanwalt Dr. Scholtissek überredigiert) das Düsseldorfer Kabinettsparkett zum Exerzierfeld seiner künftigen Koalitionspolitik gemacht. Es gehört in diese Lesart alles, was die neue Verfassung von Nordrhein-Westfalen interessant und lesenswert macht. Geht sie durch, dann ist Nordrhein-Westfalen das erste westdeutsche Land: * mit klarem Mehrheitswahlrecht. (Artikel 24: »Die Wahl wird in der Weise durchgeführt, daß in den einzelnen Wahlkreisen derjenige Kandidat gewählt ist, der die meisten Stimmen hat""); * einem Ministerpräsidenten, der nicht mehr »primus inter pares« (""Erster unter Gleichen"") ist, sondern praktisch unabsetzbarer Führer des Kabinetts und Leiter der Politik; * einem Staatsrat, ähnlich dem englischen Oberhaus. (Arnold: »Als beharrender zur Besinnlichkeit drängender Faktor eingebaut""); * einem Kabinett, das weitgehende Vollmachten besitzt (Zutritt zu allen Sitzungen, auch der Ausschüsse, Ernennung der Minister durch den Kabinettsführer, die das Parlament nicht bestätigt, sondern deren Ernennung dem Landtag nur »angezeigt« wird (Artikel 38 und 51); * in dem das Volksbegehren abgeschafft ist (als »Bremsklotz und Waffe in der Hand der Aufwiegler und Polemiker""); * mit einem landeseigenen Verfassungsgerichtshof (Arnold: »Man kann nicht im Wege der Selbstverstümmelung die Entscheidung über das höchste staatliche Geschehen des Landes einer Stelle übertragen, die von anderen, oft entgegengesetzten willensbildenden Umständen ausgeht«. Gemeint ist das Bundesverfassungsgericht). * das sich ausdrücklich »zum Rechtsnachfolger hinsichtlich des preußischen Konkordats und der evangelischen Kirchenverträge macht. Für Preußen ist das der Ausdruck einer Selbstverständlichkeit, der nur unnütze Doktorfragen über das Recht der Staatennachfolge abschneidet«. (Arnold); * mit einer Schulordnung, die (im Gegensatz zu anderen Ländern) drei Typen unterscheidet: Bekenntnisschule, Gemeinschaftsschule, Weltanschauungsschule (Für jede der nicht näher definierten Spielarten sind auch Privatschulen zugelassen). »Die Verfassung muß in dieser Form durchkommen - und wenn die Koalition darüber platzt« - heizte die CDU-Rechte bei Klempner Arnold die politische Lötlampe an. Der meinte, mit der SPD lasse sich immer noch ganz gut sprechen. Dann stellte er fest, daß 25 von den 90 Artikeln seiner Vorlage noch strittig waren, als er den Entwurf dem Parlament zuleitete. Die 25 umstrittenen Artikel waren die wichtigsten. Im Druck-Entwurf wurden Mehrheits- und Minderheitsbeschlüsse auf die Seitenränder gesetzt. In die Mitte kamen die (unstrittigen) Kompromißfrüchte. »Etwas naive Kalkulation« - raunte es in den Parteien, »wenn sich im Kabinett die Minister nicht einigen können, wie sollen es dann im Landtag die Abgeordneten?« Drei Tage lang werden sie jetzt die Verfassung diskutieren. Immer mit Seitenblick auf den 23. April 1950. Da laufen die Mandate sowieso ab. Da die Kabinettsberater den Landesnamen »Nordrhein-Westfalen« einstimmig »scheußlich« fanden, ließen sie das größte Land des Bundes vorläufig ohne Namen.",https://www.spiegel.de/politik/am-samstag-muss-ich-beichten-a-b0c42006-0002-0001-0000-000044439288?context=issue,,12
1949,51,16,1949-12-14,Nichts als ein Irrtum,,,"Als Titos Berliner Missionschef, Oberstleutnant Momtschilo Sibinowitsch, vor seiner Niederschönhauser Villa Hohmeyerstraße 28 etliche Koffer in seinem Auto verstaut hatte, um damit Berlins Britensektor anzusteuern, verstellten ihm plötzlich Gyptners Volkspolizisten den Weg. Sibinowitsch wurde das Auto weggenommen, und er selber ins Haus gedrängelt. »Sonst knallt's«, sagten die Volkspolizisten und ließen ihre Pistolentaschen offen. Kurz darauf wurden auch die übrigen Tito-Missionare in ihrem Niederschönhauser Pfeilstraßen-Wohnblock von Gyptners Bereitschaften belagert. Presseattaché Dr. Vilko Kolar telefonierte SOS nach Westberlin: »Wir haben nichts zu essen.« Mit den Männern mußten vier Frauen und drei Babies hungrig in die Betten. Auch der Gasmann, der Titos Missions-Gas ablesen wollte, mußte umkehren. »Das ist ein Akt der deutschen Souveränität«, frohlockte Berlins SED-»Vorwärts« über die erste aggressive außenpolitische Maßnahme der Ostregierung. Diese startete befehlsgemäß nach letzter Kominformdirektive gegen die »trotzkistischen Agenten Titos, die die gesetzliche Ordnung im Bereich der Deutschen Demokratischen Republik zu stören suchen«. Den Amtsbrief dazu hatte Mecklenburgs bisheriger Kominform-Schatten und jetziger Ost-Staatssekretär des Innern Hans Warnke unterschrieben. Der Brief begann mit: »Seit längerer Zeit sind Feststellungen getroffen worden - - » und endete, »daß der Aufenthalt der Jugoslawischen Militärmission im Gebiet der Deutschen Demokratischen Republik vom 8. Dezember ab untersagt ist.« Schnell-Briefschreiber Warnke hatte damit erstmalig Berlins bisher staatenlosen Ostsektor in die ostelbische Volksdemokratie einbezogen. »Unsere marxistische Bruderpartei ist eben etwas überrascht«, entschuldigte mit diplomatischer Noblesse Missionschef Sibinowitsch den Irrtum. Dann begannen Volkspolizisten das Inventar von Titos ostdeutscher Handelsdelegation sicherzustellen. »Hier ist kein Stuhl russisches Eigentum«, ereiferte sich Titos Generalkonsul, Hauptmann Mirko Pandurowitsch. »Die Möbel, Schreibmaschinen, Bilder, Teppiche und Radios sind 1945 von der Sowjetunion geschenkt worden«, erwiderte der volkspolizeiliche Einsatzführer, »es sei denn, Sie können bezahlte Rechnungen vorlegen.« Die zurückgeforderten Sowjetgeschenke schlossen auch die Akten ein. Als die Jugoslawen wenigstens ihre Handelskorrespondenz abtransportieren wollten, wurden sie auf den Irrtum hingewiesen. »Die Dokumente könnt Ihr mitnehmen, aber das Papier nicht.« Auch das Papier sei russisches Geschenk. In der neunzehnten Hungerstunde fuhr Ostberlins Vizepolizeipräsident Gyptner bei Sibinowitsch vor, um sich nach dem Befinden seiner Belagerten zu erkundigen. »Nichts als ein Irrtum«, begründete Gyptner das Polizeiaufgebot. Auch der Ausweisungstermin war plötzlich nicht mehr gestern gewesen. Bis zum 17. 12., 24 Uhr, müssen die Jugoslawen in die einstige Botschaft des Königreichs der Serben, Slowenen und Kroaten (Rauchstraße, Bezirk Tiergarten, British Sector) umgezogen sein. »Es ist nur eine kleine Meinungsverschiedenheit«, bagatellisierte Oberstleutnant Sibinowitsch die Berliner Kominform-Belagerung. »Ich verehre Genossen Stalin, und der Kapitalismus ist unser Gegner.«",https://www.spiegel.de/politik/nichts-als-ein-irrtum-a-c7c31090-0002-0001-0000-000044439289?context=issue,,12
1949,51,17,1949-12-14,Durch Ultraschall uralt,,,"Hans Bisky, Branntweinbrennerei und Likörfabrik in Schwanenkirchen, Niederbayern, verkauft seine Flaschen nur noch mit dem Etikett »Durch Ultraschall uralt«. Bei Münchens Großlieferanten hat er reißenden Absatz: Hans Bisky, »Deutschlands erste Spezialfabrik für Ultraschall-Spirituosen«. Die Konkurrenz findet das hochtrabend. »Abwarten und Ultraschall trinken«, sagt Bisky. »In einem Jahr bin ich nicht mehr zu schlagen«. Westdeutschlands Brennerei-Prominenz hielt Bisky für reichlich überspannt, als er vor vier Monaten behauptete, »durch zehn Minuten Behandlung mit Ultraschall mache ich aus einem gewöhnlichen Branntwein-Fusel französischen Cognac erster Qualität, der Martini übertrifft«. Seit dem 20. November ist auch sie bekehrt. Da fuhren drei Ultraschall-Spezialisten mit Hochfrequenzapparaten auf einem Lkw in die Brennereien von Kloster Ettal, Scharlachberg in Bingen und Bols in Neuß. »Verblüffend«, staunten die Brennmeister, als sie ihren ultrabeschallten Branntwein kippten. Er war erstklassiger Weinbrand geworden. »Die Sache ist durchaus ernst zu nehmen«, begutachtete Gärungswissenschaftler Prof. Luckow vom Gärungswissenschaftlichen Institut der Universität Köln das Branntwein-Veredelungsverfahren durch Ultraschall. Dipl.-Ing. Otto Raudszus aus Ruhmannsfelde, Niederbayern, hatte nichts anderes erwartet. Seit zwei Jahren arbeitet sein Ultra - Kust - Gerätebau mit acht Forschungsphysikern und 300 Arbeitern an der Entwicklung der Ultraschallgeräte für Alkohol. Die ersten 25 sind bereits fertig. Das ist der Anfang der deutschen Serienproduktion, Stück 12500 DM. Als Gerätebau-Raudszus 1936 den ersten medizinischen Ultraschall-Apparat in Deutschland im Martin-Luther-Krankenhaus Berlin-Grunewald unter Prof. Monk einführte, ahnte er noch nichts von seiner schnaps-revolutionierenden Laufbahn. Professor Bergmann, Dozent und Physiker in Wetzlar, ahnte sie zwar, aber er sagte nichts. Seit 1942 spielte der Vater der Ultraschall-Therapie heimlich mit seinem Ultraschall-Alkohol-Steckenpferd. 1947 war er soweit. Da gab Raudszus seine Erfindung zur technischen Ausarbeitung. Der Ultra-Sonator T 300 (technisches Gerät, 300 Watt-Leistung) verkürzt den Alterungsprozeß bei Spirituosen von mehreren Jahren auf wenige Minuten. Einfache Branntweine sind danach in drei Minuten trinkreif, hochprozentige Destillate in acht Minuten, Liköre, Whisky und Weinbrand, die normalerweise bis zu 15 Jahren lagern müssen, in 15-20 Minuten. Das Ultra-Sonator-System basiert auf Schwingungen von einer Million in der Sekunde, die, durch Schallstrahler aus Quarz hervorgerufen, eine völlige Zerreißung der Alkohol-Moleküle mit anschließender inniger Vermengung bewirken. »Der Branntwein kommt nach Schallanschluß sofort in Wallung«, sagt Dr. Karl Hans Peters, Dortmund, Branntweinbrennerei und Likörfabrik, der mehrere 100 Liter für Ultraschall-Versuche zur Verfügung stellte. Alkoholische Ultraschall-Verfahren gibt es bis jetzt nur in Amerika und England. »Das englische System, das besonders bei Whisky angewendet wird, ist aber unrentabel«, weiß Nordrhein-Westfalens Ultra-Kust-Vertreter Dipl.-Ing. Schacky. »Da wird der Alkohol nämlich offen über treppenförmige Schallgeber-Anlagen geleitet. Die letzte Stufe sendet erst den Ultraschall. Der Whisky verdunstet schon vorher zu einem großen Teil.« Dipl.-Ing. Raudszus hat größere Pläne. Bei Persil-Henkel in Düsseldorf startete er die ersten Waschversuche: »In ein paar Jahren wäscht die Hausfrau ihre Wäsche nicht mehr mit Seife, sondern mit Ultraschall.« Der Ultraschall wird durch die Wäsche, die in einer Seifenlauge liegt, durchgeleitet. Nach wenigen Minuten setzt sich der Schmutz auf dem Boden ab. Westdeutschlands Großbrennereien haben zum großen Teil zugesagt, im nächsten Jahr mit Ultraschall zu arbeiten. Dr. Peters, Dortmund, hat sich heimlich einige bebeschallte Versuchsflaschen in den Keller gestellt. »Man kann nie wissen«, sagt er. »Vielleicht ist die Wirkung in einem halben Jahr weg.« Auch das kann die Ultra-Kust-Spezialisten nicht mehr beunruhigen. Ihre Versuchsflaschen stehen schon seit acht Monaten im Labor Ruhmannsfelde. Der Branntwein schmeckt herrlich wie am ersten Tag.",https://www.spiegel.de/politik/durch-ultraschall-uralt-a-a7049975-0002-0001-0000-000044439290?context=issue,,12
