Jahrgang,Ausgabe,nr_in_issue,Datum,Artikeltitel,Untertitel,Schlagworte,Text,URL,Autoren,Month
1952,1,1,1952-01-01,Und dann kocht sie nur,,['Ethel Reschke'],"(s. Titel) Während der Dreharbeiten zum Zwei-Millionen-DM-Farbfilm »Der bunte Traum« merkte Ethel Reschke, 35, daß Regisseur Geza von Cziffra sie in ihrer Rolle als illegitime Freundin des Operettenschurken Oskar Sima ein wenig akzentuierter haben wollte. »Er wollte mich ordinärer sehen«, sagte die Reschke, »und das sollte er haben.« Von da ab gab sie sich wieder mit erprobtem Ero-Tick, den sie immerhin so echt bringt, daß sie damit zu einem Stückchen Original des sonst nicht sehr originellen deutschen Films wurde. In die große Klasse der mehr oder minder »Schöngesichtigen«, die sich nur in die Kamera glubschend zu produzieren vermögen, gehört sie nicht. Im allgemeinen darf Ethel Reschke beim Film ihren gekonnt erotischen Stich nur in homöopathischen Dosen einsetzen, wie als rotziges Gaunerliebchen mit herziger Wedding-Schnauze in dem nervenkitzelnden Nachkriegsschieber-Film »Null Uhr 15 Zimmer 9«. Nur einmal, im Sing-Sang-Lustspiel »Königin einer Nacht«, durfte sie als männervernaschende Operetten-Ungarin ihr talentiertes Temperament so laut austoben, daß Regisseur Kurt Hoffmann für Schalldämpfung sorgen mußte. Auf der Bühne kann sich Ethel Reschke öfter in Hauptrollen und vollblütigen Chansons verschwenden. Nach Kriegsende war sie durch die Aufführung des Hans-Albers-Films »Große Freiheit Nr. 7«, in dem sie sehr routiniert ein sehr leichtes Mädchen von der Reeperbahn spielte, wieder hochgetrieben worden. Auf Brettern und Brettln konnte sie auf den überkomprimierten Siphon ihres Temperamentes drücken, eine Zeitlang als Chanson-Interpretin für Rudolf Nelson, den aus der Emigration zurückgekehrten Kabarett-Altmeister. Als sie in der Rudolf Nelson/Günther Neumann-Revue »Berlin-W-Weh« im Mai 1949 den Brunstschrei »Mir ist heut so nach Hennecke« hinreißend stöhnte, tobte in der Berliner »Komödie« ein Beifall, um den sie ihre Kollegen noch heute beneiden. Der Hennecke-Song über die Sehnsucht nach dem Uebersoll an Manneskraft wurde zu einem Glanzstück in Ethel Reschkes Repertoire: Mir ist heut' so nach Hennecke, Nach Hennecke zu Mut. Der Schüler selbst von Hennecke, Von Hennecke wär' gut! Mich reizt schon lange so ein Akt-Ja so ein Akt-ivist, Der mich mit kräft'gen Armen packt Und »Liebling« sagt und küßt. Mir ist heut' so nach Hennecke, Nach Hennecke zu Mut. Der Opa selbst von Hennecke, Von Hennecke wär' gut! Könnt' ich den einmal bei mir seh'n, Dann ließ ich jeden andern steh'n. Ach Mensch, geh'n Sie weg, Es hat ja nur Zweck Mit dem Hennecke. Die freche, anzügliche Deutlichkeit, mit der sich Ethel Reschke (ganz gern) in der Oeffentlichkeit Luft macht, ist ohnehin nur eine Korsage für ihre Komplexe. Bevor sie das Publikum anspringt, bereitet ihr das Lampenfieber eine geradezu körperliche Uebelkeit. Auch von dem geschäftlichen und psychologischen Raffinement, mit dem ihre Kollegen sich und ihre Namen verkaufen, hat sie keine Ahnung. So robust und zäh sie auch ist, so leicht läßt sie sich durch jede kollegiale Gehässigkeit zerreiben. Deshalb lebt sie ziemlich abgeschlossen in ihrem hinter einem Vorgarten versteckten Häuschen in Berlin-Zehlendorf. Zu Gesellschaften wird sie selten eingeladen. »Die habe ich zu oft enttäuscht, wenn ich nicht den Clown markierte.« Am liebsten setzt sie sich ganz allein in eine Bar oder eine Eckkneipe, um ein paar Schlummer-Schnäpse zu konsumieren. Trinkfest ist sie schon seit frühester Jugend, seit ihr Vater sie nach Kinderaufführungen (sie spielte den Engel in »Hänsel und Gretel"") bis zum Frühschoppen mit in die Weinstube nahm. Ihren Geburtsort Lauenburg in Hinterpommern mußte die junge Margarethe Reschke, vom Bruder stets »Ethel« gerufen, verlassen, als ihre Eltern nach Kolberg umsiedelten. Ihre Mutter gab Gesangsunterricht, ihr Vater war Schulrat. Zu Beginn des Nazi-Regimes wurde er durch eine Zeitungsschlagzeile (""Der Juden-Schulrat"") wegen seiner freimütigen Einstellung vertrieben und ging nach Berlin, wo er nach vorübergehender Arbeitslosigkeit Lehrer an einer Idioten-Schule wurde. Auch Ethel war nach Berlin geschickt worden. um sich dort als Kindergärtnerin ausbilden zu lassen. Aber in Berlin ging sie gleich zur Schauspiellehrerin Leontine Sagan. bei der sie gerade ganze vier Stunden klassischen Schliff erhalten hatte, als ihr schon angeboten wurde, in Carl Froelichs »Mädchen in Uniform« ein untergeordnetes lesbisches Mädchen zu spielen, dessen Naivität sich noch keine verderbten Gedanken macht, warum es permanent in Wäsche wühlen muß. Ihr für die Filmpremiere gepinseltes Riesen-Pappkonterfei an der Kinofassade ließ der in seine Tochter verliebte Vater später abmontieren und in einem Packwagen nach Kolberg schaffen. Dort stand es dann wie ein überdimensionaler Gartenzwerg vor dem Haus der Reschkes und wurde bis zu seiner völligen Aufweichung von der Bevölkerung bestaunt. Im »Intimen Theater« in Nürnberg durfte Ethel Reschke gleich die Hauptrolle der Manuela in dem gleichnamigen Stück übernehmen. Ihre allabendlichen Träneneruptionen, die ihre Lider unvorteilhaft aufquellen ließen, sicherten ihr zwar bei der Kritik das überschwengliche Lob: »Ein junges blutvolles Talent, das durch seine tiefe Innerlichkeit erschüttert.« Doch Direktor Hans Schindler tobte über seinen von verunschönendem Kummer überrieselten Star: »Die Dorsch weint auch - aber äußerlich!« Bei ihren ernstgemeinten Bemühungen, sich in das seriöse Fach zu verbeißen, erlitt Ethel Reschke immer spöttische Abfuhr. Als sie zum erstenmal das für Anfänger unvermeidliche Gretchen vorsprach, das sich in Kerker, Staub und Wahnsinn windet, kommentierte Direktor Heldt von der Reinhardt-Schule: »Das ist die beste Gretchen-Parodie, die ich jemals gesehen habe.« Ernst Legal, dem sie später Shakespeares »Was ihr wollt« rezitierte, reagierte noch krasser: »Das ist eine Viola aus der Ackerstraße.« Ihre künstlerische Entjungferung erlebte sie eigentlich als jüngste Hure in der »Dreigroschenoper«. Als sie während einer Szene die Hand ihres Partners im Brustausschnitt fühlte, zuckte sie zurück und strampelte ihren Schreck in überspielt grotesker Lasterhaftigkeit frei. Seit diesem Augenblick weiß sie, wie das Publikum sie haben will: mit erotischem Stich. Ohne Pikiertheit gab sie es auf, ihre unverkrustete Seele an das Theater zu bringen. »Dann werde ich eben eine Komikerin mit Herz.« Seitdem gibt sie sich radikal grotesk, mit der Vehemenz einer Komödiantin, die sich aus Hemmungen in die Hemmungslosigkeit flüchtet. 120 Mark Gage tröpfelten damals in ihre Hand. Deshalb imponierten ihr die Banknoten, die Ludwig Manfred Lommel (""vom Reichssender Runxendorf"") bei einem gemeinsamen Bummelabend in ungekannt mondäne Bezirke aufblätterte. Von da ab ging sie sechs Jahre lang als Lommel-Partnerin auf Tournee. Nebenbei zog sie den Vorhang, packte die Koffer, gab das Stichwort, lernte die Präzision des Kabaretts und die Allüren der Prominenz kennen. Als Ethel Reschke Jahre später auf einer Wohltätigkeitsveranstaltung in Trier den obligaten bunten Prominenten-Beitrag liefern mußte, kramte sie ein altes Akkordeon, ein Geschenk von Lommel, hervor und brachte sich in acht sehr lauten Tagen und Nächten das Standard-Lied von der schwarzen Marie auf der Reeperbahn bei. Bei dieser anstrengenden Tätigkeit entdeckte sie ihre Stimme. Dieses Organ (über das sich selbst Peter Anders erstaunte: »Mensch, wie hältst Du das aus?"") besteht eigentlich aus zwei verschiedenen Stimmen, die als akustische Kontraste übereinanderlagern: Zirpend süße Kinderkoloraturen und barbarisch rauhe Baßtöne. Eine Mittellage gibt es nicht. Sie selbst ist über dieses Naturwunder, das sie mit karikaturhaften Gebärden unterstreicht, so wenig orientiert wie Fachleute. »Keine Ahnung, wie das vor sich geht.« Mit ihrem alarmierenden Akkordeon wurde sie auf Fronttournee geschickt. Selbst Dr. Joseph Goebbels wollte sich von ihr in privatem Kreise einen deftigen Seemanns-Song vorsingen lassen. Ethel Reschke schnitt sich für diese einmalige und nie wiederholte Einladung mit eigenhändiger Ungeschicklichkeit ihr bestes Abendkleid kürzer, um das verlangte »Cocktail-Kleid« bieten zu können, und begrüßte den Reichsminister für Volksaufklärung und Propaganda schnoddrig: »Ich bin bloß gekommen, weil ich nicht Ihr Typ bin.« Sie war es auch nicht. Privat seufzt sie: »Die Männer erwarten in mir den großen Vamp - und dann koche ich nur für sie.« Doch auch für diese Misere hat sie den Panzer der Selbstironie: »Ich bin immer unglücklich verliebt. Das steht mir gut.« Ihre letzte Rolle in Geza von Cziffras Super-Farbfilm »Der bunte Traum« bekam sie nur - wie Cziffra ihr erklärte - , »weil Fita Benkhoff diese Rolle zu schlecht ist«. Resigniert Ethel Reschke: »Da war sie wohl für mich gerade gut genug. Doch das ist mein Stolz: Ich habe noch nie eine Filmaufgabe aus privaten Gründen gekriegt!«",https://www.spiegel.de/politik/und-dann-kocht-sie-nur-a-e46814a4-0002-0001-0000-000021048452?context=issue,,1
1952,1,2,1952-01-01,3000 deutsche Panzer,,['Europa-Armee'],"Westeuropas Militärs haben sich längst darüber geeinigt, wie die aus René Plevens securité-gehemmtem Schoß entsprungene sogenannte »Europäische Verteidigungsgemeinschaft« militärtechnisch aussehen soll. In einem halben Jahr interner Ausschußberatungen wurden sich in Paris französische, belgische, italienische, luxemburgische und deutsche Offiziere schlüssig, während die Politiker dieser Länder in der gleichen Zeit keinen Modus finden konnten, wie diese »Europäische Verteidigungsgemeinschaft« zu finanzieren wäre, wie im einzelnen sie organisiert werden müsse und auf wie lange Zeit der Vertrag abzuschließen sei. In Paris existieren glaubhafte Zahlen, wie hoch die Stärke des deutschen Kontingents in der 43 Divisionen starken Europa-Armee sein soll: * 6 Panzerdivisionen mit je 300 Panzern, * 6 Panzerbegleitdivisionen mit je 200 Panzern, * 1800 Düsenjäger, taktische Aufklärer und Jagdbomber. Das wären allein an Erstausstattung 3000 Panzer und 1800 Flugzeuge. Wie sie geliefert werden sollen ist unklar, solange die USA ihre Lieferversprechen an die NATO-Partner nicht einmal annähernd erfüllen konnten. Größte nationale Einheit soll nun das Armeekorps werden, nachdem man vom Bataillon ausgegangen war. Damit wäre die Europa-Armee praktisch doch das geworden, was das französische Parlament keinesfalls gutheißen will und was René Pleven ebenfalls nicht im Auge hatte: nämlich eine geschlossene Koalitionsarmee aus national geschlossenen Armeekorps. Die Uniform der noch imaginären Europa-Soldaten: Auf der linken Brust tragen sie ein Europa-Symbol, auf den Schultern Abzeichen ihrer Nationalität und ihre Waffenfarbe, auf den Oberarmen Divisionsabzeichen und auf den Aermeln die Dienstgrade. Die »Dienststelle Blank« in Bonn führt noch die Bezeichnung »Bundeskanzleramt: Der Beauftragte des Bundeskanzlers für die mit der Vermehrung der alliierten Truppen zusammenhängenden Fragen«. Mit dieser Vermehrung beschäftigt sind inzwischen noch etwa fünf Prozent der Blank-Leute.",https://www.spiegel.de/politik/3000-deutsche-panzer-a-b232b322-0002-0001-0000-000021048432?context=issue,,1
1952,1,3,1952-01-01,Wie es zu bewerten ist,,['Staatsgeheimnis'],"Seit acht Wochen existiert der Bundestagsausschuß Nr. 45, dessen 21 Mitglieder sich mühen aufzuklären, wieso der Hilfsamtsgehilfe Johann Kaiser die Kurbel seiner Hektographiermaschine im Bundeskanzleramt zweimal zuviel drehen konnte, um die so gewonnenen Geheimabzüge weiter zu verkaufen (vgl. SPIEGEL 41/51). Der Hilfsamtsgehilfe Johann Kaiser sitzt zusammen mit dem SPD-Kreistagsabgeordneten Paul Siegel und dem Textilkaufmann August Aguntius seit September in Untersuchungshaft. In drei Wochen soll die Hauptverhandlung gegen die drei vor der Großen Strafkammer des Bonner Landgerichts anfangen. Der Parlamentarische Untersuchungsausschuß Nr. 45 wird unabhängig von den Bonner Richtern zu einer eigenen Ansicht darüber kommen müssen, wie es zu bewerten ist, wenn amtliche Mitteilungen durch Zwischenträger zu Stellen befördert werden, für die derartige Mitteilungen nicht bestimmt sind. Einer der 21 Parlamentarier, die dies zu befinden haben werden, ist der Angestellte Dr. Rudolf Vogel, Bundestagsabgeordneter aus dem württemberg-badischen Stimmkreis Aalen, Vorsitzender des Bundestagsausschusses für Fragen der Presse, des Rundfunks und des Films. Seine Fraktion, die christlich-demokratische, hatte ihn ursprünglich für einen anderen Untersuchungsausschuß vorgeschlagen, nämlich den mit der Nr. 46, der zu klären hat, auf welche Art und Weise der Hamburger Journalist Dr. Robert Platow an geheime Bonner Schriftstücke kommen konnte, die er dann in seinem Dienst veröffentlichte (vgl. SPIEGEL 36/51). Auf diese Nominierung des Dr. Rudolf Vogel antwortete das Bundesjustizministerium seinerzeit mit einer Reaktion, die, wenn man der Auffassung von Bonner Abgeordneten folgen will, als »Hinweis« nur ungenügend qualifiziert werden kann. Der Abgeordnete Vogel stehe nämlich selbst im Verdacht, dem Dr. Robert Platow, dessen Gebaren er mit untersuchen sollte, gewisse Informationen gegeben zu haben. Darauf wurde Rudolf Vogels Nominierung für den Platow-Untersuchungsausschuß zurückgezogen. Er wurde in den Dokumentendiebstahlsausschuß geschickt, wo er nun über die ungetreuen Kaiser, Siegel und Aguntius zu befinden haben wird.",https://www.spiegel.de/politik/wie-es-zu-bewerten-ist-a-c53583b4-0002-0001-0000-000021048433?context=issue,,1
1952,1,4,1952-01-01,Nicht untergegangen,,['Reichsschulden'],"Der Bonner Bund soll nicht mehr allzu lange lachender Erbe aller deutschen Reichsvermögen sein, ohne auch für die Verpflichtungen des Reiches einzustehen. Nach Anerkennung der deutschen Auslandsschulden (von rund 16 Mrd. DM haben die Westgläubiger jetzt 9 Mrd. DM erlassen) soll auch die Haftung der Bundesrepublik für innerdeutsche Reichsschulden geregelt werden. Als erstes wird ein Gesetz vorbereitet, das alle Gläubiger des Reiches auffordert, ihre Ansprüche in Mark und Pfennig anzumelden. Sobald dieses Gesetz in Kraft tritt, wird auch Frau Emma Kress, Frankfurt/Main, Wolfgangstraße 1, ihre Forderung auf 100 DM Zinsen wieder anmelden. Schon vor der Zivilkammer des Landgerichts Frankfurt hatte die Schutzvereinigung für Wertpapierbesitzer versucht, die deutsche Bundesbahn als Nachfolgerin der Reichsbahn zu verurteilen, an Frau Kress die seit Januar 1944 rückständigen Zinsen aus der Reichsbahnanleihe von 1940 zu zahlen. Das Landgericht Frankfurt aber hat die Klage abgewiesen. Frau Emma Kress kann zu ihrem Hundertmarkschein nicht kommen, weil die alliierten Gesetzgeber dem Paragraphen 14, Ziffer 3, des Umstellungsgesetzes zur Währungsreform eine Formulierung gaben, die dem Orakel von Delph gleicht. Die Geburtshelfer der D-Mark wollten 1948 die neue Währung von den ungeheuren, im Laufe der Kriegsvorbereitungen und der Kriegsführung eingegangenen Schulden des Reiches befreien, die bei Kriegsende auf mindestens 375,3 Milliarden RM zu schätzen waren.*) Auch im Falle einer Umstellung auf 10:1, wie bei den privaten Schulden, hätten diese Schulden des Reiches bei den leeren öffentlichen Kassen weder getilgt noch verzinst werden können. Deshalb wurden die Kriegsschulden von der Umstellung auf D-Mark ausgeschlossen. Die Ziseleure der D-Mark gingen aber nicht so weit, diese Forderung einfach für erloschen zu erklären. Da die Niederschriften über die deutsch-alliierten Verhandlungen in Konklave von Rothwesten noch immer unter Geheimhaltung ruhen, vermuten Sachverständige, daß die Währungsgesetzgeber vermeiden wollten, mit der Erklärung über ein Erlöschen der Schulden des Reiches zugleich einen Ausspruch über den Untergang des Deutschen Reiches selbst zu tun. Es kam hinzu, daß im Frühjahr 1948 die Vorstellung von der Einheit Deutschlands noch viel stärker war als heute. Es gab weder eine Bundesrepublik noch eine »Deutsche Demokratische Republik«. Im Frühjahr 1948 tagte immer noch in Berlins einstigem Kammergericht am Kleistpark der Kontrollrat. Die Währung war noch einheitlich. So unterließen die Währungsgesetzgeber alles, was als eine Entscheidung über gesamtdeutsche Fragen hätte gedeutet werden können. Sie kneteten vielmehr den Kautschukparagraphen 14 zur DM-Umstellung zurecht. In diesen weltpolitischen Strudel ist Frau Emma Kress mit ihrem Hundertmarkschein geraten. Ihr Fall, der als Muster für eine Anleiheschuld der Reichsbahn von anderthalb Milliarden Reichsmark steht, wird aber noch komplizierter durch den eigentümlichen Status der Eisenbahn selbst. Durch Gesetz vom 10. Februar 1937 wurde die Deutsche Reichsbahngesellschaft *) Die langfristige Verschuldung des Reiches war von 1939 bis 1945 von 24 auf 146 Mrd. RM und die kurzfristige Verschuldung (vor allem Schatzwechsel) von 7 auf 230 Mrd. RM gestiegen. aufgelöst und in die unmittelbare Verwaltung des Reiches übergeführt. Dorpmüller war Reichsverkehrsminister und Generaldirektor der Reichsbahn. Das Reichsbahngesetz vom 4. Juli 1939 vollendete diese Entwicklung. Das gesamte Vermögen der bisherigen Gesellschaft wurde unter der Bezeichnung »Reichseisenbahnvermögen« als Sondervermögen des Reiches weitergeführt. So geriet die Eisenbahn in die Stricke des Paragraphen 14 im Umstellungsgesetz. Heute bestreitet die Bundesbahn, mit der früheren Deutschen Reichsbahn überhaupt identisch zu sein. Die Personengleichheit des früheren Deutschen Reiches mit der Bundesrepublik Deutschland, behaupten die Eisenbahner, werde lediglich aus politischen Gründen mit im wesentlichen politischen Folgen angenommen. Daraus könne nicht der Schluß gezogen werden, daß auch die Bundesbahn identisch mit der ehemaligen Deutschen Reichsbahn sei. Die Bundesbahn sei vielmehr die Rechtsnachfolgerin der ehemaligen Deutschen Reichsbahn. Als solche habe sie zwar deren Vermögenswerte übernommen, nicht aber deren Verbindlichkeiten. Die Regelung dieser Verbindlichkeiten sei von dem Gesetzgeber noch zu treffen. Diesen Zahn hat die 4. Zivilkammer des Landgerichtes Frankfurt der Bundesbahn aber schon gezogen. Es war für die Wertpapierbesitzer das einzig Positive in dem Urteil, als es in der Begründung hieß: »Es ist davon auszugehen, daß die Bahnverwaltungen der Westzonen lediglich Verwaltungskörper der weiter bestehenden Deutschen Eisenbahn waren und daher das in der Deutschen Bundesbahn zusammengefaßte Sondervermögen personengleich mit der früheren Deutschen Reichsbahn ist.« Weiter: »Auch das Deutsche Reich als Rechtsträger dieses Sondervermögens besteht noch weiter. Trotz der Kapitulation ist es als Staat nicht untergegangen, sondern lebt vielmehr in der Deutschen Bundesrepublik weiter, die nichts anderes ist als das neuorganisierte Deutsche Reich. Es ist nur folgerichtig, wenn die Bundesrepublik Deutschland Träger des reichseigenen Sondervermögens Deutsche Reichsbahn ist, wie dieses das Bundesgesetz über die vermögensrechtlichen Verhältnisse der Deutschen Bundesbahn vom 2. März 1951 klarstellt.« Dennoch kommt Frau Emma Kress nicht zu ihrem Hundertmarkschein. Denn der Paragraph 14 des Umstellungsgesetzes hat in seiner Ziffer 3 einen Pferdefuß. Da werden die Vermögen der Bahn und Post insofern aus der Konkursmasse des Deutschen Reiches ausgenommen, als eine Rechtspflicht aus den alten Anleiheschulden erst dann besteht, wenn Bahn und Post eine sogenannte Uebernahmeerklärung abgeben. Düsseldorfs Zentrale der Schutzvereinigungen der Wertpapierbesitzer hat diese Uebernahmeerklärung für die alten Schulden mehrfach in Bonn gefordert. Die Bonner Ministerialbürokratie erwies sich jedoch als Verbündeter der Bundesbahn-Verwaltung, indem sie dieser schließlich davon abriet, die Uebernahmeerklärung abzugeben. Gegen diese Verweigerung haben die Wertpapierbesitzer die Argumente bekannter Gutachter aufgefahren. Dr. Konrad Duden, Rechtsanwalt in Mannheim und Lehrbeauftragter an der Universität Heidelberg, erklärte: »Diese Anerkennung oder Uebernahme in das freie Belieben der Bahn- und Postverwaltungen, heute Bundesbahn und Bundespost, zu stellen, erscheint aus rechtsstaatlichen Gründen ausgeschlossen.« Und Reichsbankdirektor a. D. Dr. Robert Deumer, ehemaliger Chef der Abteilung Anleihen bei der alten Reichsbank in Berlins Kurstraße, kommentierte zugunsten der Anleihezeichner: »Die Erfüllungspflicht ist, was die 4-Prozent-Anleihe von 1940 anbelangt, unmittelbar, wie dies bei jeder rechtlichen Verpflichtung der Fall ist. Es bedurfte hinsichtlich der Erfüllung keiner besonderen ''Uebernahmeerklärung''. Gerade bei der Erfüllung von Anleiheverpflichtungen ist die Einschaltung einer solchen besonderen Erklärung widersinnig. Jeder Anleiheschuldner ... ruiniert seinen Anleihekredit, wenn er seine bisherigen Verpflichtungen, insbesondere aus einer früheren Anleihe, nicht erfüllt. Es wäre Selbstmord und würde eine für die Zukunft kreditlose Bundesbahn schaffen, wie das Ergebnis der 6-prozentigen Bundesbahnanleihe von 1949 auch erwiesen hat.« Eine auf 150 Millionen DM umgestellte 1500-Mill.-RM-Reichsbahnanleihe würde bei 4 Prozent einen Zinsaufwand von lediglich 600 000 DM p.a. erfordern. Da diese Zinsen vorerst für nur etwa 10 Prozent effektive Stücke gezahlt zu werden brauchen und auch das erst in zwei, drei Jahren, hätte ein solcher Betrag zum Anlagevermögen der Bundesbahn in Höhe von ca. 18 Milliarden DM fast nur optische Bedeutung. Die Bundespost, für die ebenfalls Anleiheforderungen bestehen, könnte ihre Verpflichtungen in Höhe von 350 Mill. RM umgestellt auf 35 Mill. DM, bei ihrem guten Finanzstatus sogar ablösen. Die 4. Zivilkammer des Landgerichts Frankfurt aber ging nicht auf das Glatteis der Kreditpolitik. Sie urteilte: »Da die Kläger außer ihren rechtlichen Ausführungen keinerlei Tatsachen behauptet haben, aus denen eine Uebernahmebehandlung der Beklagten zu ersehen ist, war festzustellen, daß die aus der Anleiheschuld resultierende Verbindlichkeit zwar weiterhin besteht, aber nicht übernommen worden ist und daher nicht der Währungsumstellung unterliegt.« Weiter: »Nach Lage der Sache besteht die Anleiheschuld von 1940 nach wie vor, die Beklagte ist auch aus ihr verpflichtet. Sie ist jedoch mangels Uebernahme durch die Beklagte von der Umstellung ausgeschlossen und daher zur Zeit nicht realisierbar. Die Klage war daher abzuweisen.« Jetzt hofft Frau Kress mit ihren Leidensgenossen, die einmal insgesamt 1500 Millionen RM für die Reichsbahn zeichneten, auf das neue Gesetz aus Bonn, das die Stellung des Bundes zu den Reichsschulden endgültig klären soll. Vorgeschrieben war der Erlaß einer solchen gesetzlichen Stellungnahme des Bundes bereits im Bonner Grundgesetz. Grafik: WIE SEHEN SIE DEM NEUEN JAHRE ENTGEGEN? fragte das Institut für Demoskopie in Allensbach am Bodensee einen repräsentativen Querschnitt der westdeutschen Bevölkerung jeweils kurz vor Silvester 1949, 1950 und 1951. Es sahen entgegen:",https://www.spiegel.de/politik/nicht-untergegangen-a-5b511617-0002-0001-0000-000021048434?context=issue,,1
